debugXu4p6:debugZJi3d,prolific_ID1,jhfkuyfuyfuyfufykyufkuyk
debugXu4p6:debugZJi3d,prolific_ID2,jhfkuyfuyfuyfufykyufkuyk
debugXu4p6:debugZJi3d,Audio_Catch,99
debugXu4p6:debugZJi3d,Comp_Q1,1
debugXu4p6:debugZJi3d,Comp_Q2,2
debugXu4p6:debugZJi3d,Comp_Q3,4
debugXu4p6:debugZJi3d,Comp_Q4,4
debugXu4p6:debugZJi3d,subj_strategy,kblkblkbk
debugXu4p6:debugZJi3d,subj_purpose," ,,m b, m, , "
debugXu4p6:debugZJi3d,subj_engage,3
debugXu4p6:debugZJi3d,subj_interest,5
debugXu4p6:debugZJi3d,subj_enjoy,3
debugXu4p6:debugZJi3d,subj_predict,3
debugXu4p6:debugZJi3d,subj_desc,4
debugXu4p6:debugZJi3d,subj_seen,N
debugXu4p6:debugZJi3d,demographics_age,45-49
debugXu4p6:debugZJi3d,demographics_gender,F
debugXu4p6:debugZJi3d,demographics_hand,NONE
debugXu4p6:debugZJi3d,demographics_nativelang,N
debugXu4p6:debugZJi3d,demographics_fluency,N
debugXu4p6:debugZJi3d,demographics_race,Asian
debugXu4p6:debugZJi3d,demographics_hispanic,NONE
debugXu4p6:debugZJi3d,demographics_education,6
debugXu4p6:debugZJi3d,demographics_nativelang_text,
debugXu4p6:debugZJi3d,demographics_fluency_text,
debugXu4p6:debugZJi3d,subj_spoiler_text,"bj,bjlbljkblbk"
debugXu4p6:debugZJi3d,subj_trailer_text,lkbljblkblklkb
debugXu4p6:debugZJi3d,subj_spoiler_addtltext,ljbljbjjblkblb
debugXu4p6:debugZJi3d,subj_feedback,vljjlkvkvkjvjk
debugXu4p6:debugZJi3d,subj_attention,N
debugXu4p6:debugZJi3d,subj_spoiler_use,Neutral
debugXu4p6:debugZJi3d,subj_trailer_use,SometimesAvoid
debugXu4p6:debugZJi3d,subj_attention_text,
debugHL4FS:debugtOXga,prolific_ID1,5e5521580ee1b951df544c3c
debugHL4FS:debugtOXga,prolific_ID2,5e5521580ee1b951df544c3c
debugHL4FS:debugtOXga,Audio_Catch,0
debugHL4FS:debugtOXga,Comp_Q1,2
debugHL4FS:debugtOXga,Comp_Q2,4
debugHL4FS:debugtOXga,Comp_Q3,1
debugHL4FS:debugtOXga,Comp_Q4,3
debugHL4FS:debugtOXga,subj_strategy,I just tried to provide the best summary
debugHL4FS:debugtOXga,subj_purpose,I am unsure
debugHL4FS:debugtOXga,subj_engage,5
debugHL4FS:debugtOXga,subj_interest,5
debugHL4FS:debugtOXga,subj_enjoy,5
debugHL4FS:debugtOXga,subj_predict,4
debugHL4FS:debugtOXga,subj_desc,6
debugHL4FS:debugtOXga,subj_seen,N
debugHL4FS:debugtOXga,demographics_age,40-44
debugHL4FS:debugtOXga,demographics_gender,M
debugHL4FS:debugtOXga,demographics_hand,Right
debugHL4FS:debugtOXga,demographics_nativelang,Y
debugHL4FS:debugtOXga,demographics_fluency,Y
debugHL4FS:debugtOXga,demographics_race,White
debugHL4FS:debugtOXga,demographics_hispanic,N
debugHL4FS:debugtOXga,demographics_education,4
debugHL4FS:debugtOXga,demographics_nativelang_text,
debugHL4FS:debugtOXga,demographics_fluency_text,
debugHL4FS:debugtOXga,subj_spoiler_text,I like to be surprised when watching 
debugHL4FS:debugtOXga,subj_trailer_text,It is good to see what is coming up to possibly watch
debugHL4FS:debugtOXga,subj_spoiler_addtltext,
debugHL4FS:debugtOXga,subj_feedback,
debugHL4FS:debugtOXga,subj_attention,N
debugHL4FS:debugtOXga,subj_spoiler_use,AlwaysAvoid
debugHL4FS:debugtOXga,subj_trailer_use,AlwaysSeek
debugHL4FS:debugtOXga,subj_attention_text,
debugbeUMe:debugbJ8yT,prolific_ID1,5c7cc4d59f29bd0018349603
debugbeUMe:debugbJ8yT,prolific_ID2,5c7cc4d59f29bd0018349603
debugDiJ9O:debugO6PbG,prolific_ID1,655235c9785313d8f6b99104
debugDiJ9O:debugO6PbG,prolific_ID2,655235c9785313d8f6b99104
debugDiJ9O:debugO6PbG,Audio_Catch,3
debugDiJ9O:debugO6PbG,Comp_Q1,2
debugDiJ9O:debugO6PbG,Comp_Q2,4
debugDiJ9O:debugO6PbG,Comp_Q3,1
debugDiJ9O:debugO6PbG,Comp_Q4,3
debugDiJ9O:debugO6PbG,subj_strategy,Just to focus on the scene and rememebr every detail that the main character was doing . 
debugDiJ9O:debugO6PbG,subj_purpose,Trying to measure comprehension and ability to remember details in movies. 
