debugAy11P:debug0Puvx,prolific_ID1,60426ee0eea59612c23d9dea
debugAy11P:debug0Puvx,prolific_ID2,60426ee0eea59612c23d9dea
debugAy11P:debug0Puvx,Audio_Catch,5
debugAy11P:debug0Puvx,Comp_Q1,1
debugAy11P:debug0Puvx,Comp_Q2,3
debugAy11P:debug0Puvx,Comp_Q3,4
debugAy11P:debug0Puvx,Comp_Q4,1
debugAy11P:debug0Puvx,subj_strategy,I did not use any strategies.
debugAy11P:debug0Puvx,subj_purpose,I have no idea.
debugAy11P:debug0Puvx,subj_engage,5
debugAy11P:debug0Puvx,subj_interest,6
debugAy11P:debug0Puvx,subj_enjoy,6
debugAy11P:debug0Puvx,subj_predict,3
debugAy11P:debug0Puvx,subj_desc,6
debugAy11P:debug0Puvx,subj_seen,N
debugAy11P:debug0Puvx,demographics_age,20-24
debugAy11P:debug0Puvx,demographics_gender,M
debugAy11P:debug0Puvx,demographics_hand,Left
debugAy11P:debug0Puvx,demographics_nativelang,Y
debugAy11P:debug0Puvx,demographics_fluency,Y
debugAy11P:debug0Puvx,demographics_race,White
debugAy11P:debug0Puvx,demographics_hispanic,N
debugAy11P:debug0Puvx,demographics_education,5
debugAy11P:debug0Puvx,demographics_nativelang_text,
debugAy11P:debug0Puvx,demographics_fluency_text,
debugAy11P:debug0Puvx,subj_spoiler_text,"Usually the most interesting parts of a story for me are the plot twists, and spoiling them can ruin the whole thing for me."
debugAy11P:debug0Puvx,subj_trailer_text,"Although this depends on the creators of the movie, but very often they contain spoilers about the plot, especially in Hollywood movies."
debugAy11P:debug0Puvx,subj_spoiler_addtltext,
debugAy11P:debug0Puvx,subj_feedback,
debugAy11P:debug0Puvx,subj_attention,N
debugAy11P:debug0Puvx,subj_spoiler_use,AlwaysAvoid
debugAy11P:debug0Puvx,subj_trailer_use,SometimesAvoid
debugAy11P:debug0Puvx,subj_attention_text,
debugf3BlA:debugWdGSm,prolific_ID1,iudusgfiugawdiofdgofiasg
debugf3BlA:debugWdGSm,prolific_ID2,iudusgfiugawdiofdgofiasg
debugFn3fn:debugMIsMx,prolific_ID1,123456788765432112345678
debugFn3fn:debugMIsMx,prolific_ID2,123456788765432112345678
debugXVehc:debuggvHfB,Audio_Catch,2
debugXVehc:debuggvHfB,Comp_Q1,2
debugXVehc:debuggvHfB,Comp_Q2,3
debugXVehc:debuggvHfB,Comp_Q3,2
debugXVehc:debuggvHfB,Comp_Q4,3
debugXVehc:debuggvHfB,demographics_age,65-69
debugXVehc:debuggvHfB,demographics_education,3
debugXVehc:debuggvHfB,demographics_fluency,N
debugXVehc:debuggvHfB,demographics_fluency_text,
debugXVehc:debuggvHfB,demographics_gender,F
debugXVehc:debuggvHfB,demographics_hand,Left
debugXVehc:debuggvHfB,demographics_hispanic,N
debugXVehc:debuggvHfB,demographics_nativelang,Y
debugXVehc:debuggvHfB,demographics_nativelang_text,
debugXVehc:debuggvHfB,demographics_race,Asian
debugXVehc:debuggvHfB,prolific_ID1,iudusgfiugawdiofdgofiasg
debugXVehc:debuggvHfB,prolific_ID2,iudusgfiugawdiofdgofiasg
debugXVehc:debuggvHfB,subj_attention,N
debugXVehc:debuggvHfB,subj_attention_text,
debugXVehc:debuggvHfB,subj_desc,5
debugXVehc:debuggvHfB,subj_engage,4
debugXVehc:debuggvHfB,subj_enjoy,5
debugXVehc:debuggvHfB,subj_feedback,
debugXVehc:debuggvHfB,subj_interest,5
debugXVehc:debuggvHfB,subj_predict,3
debugXVehc:debuggvHfB,subj_purpose, hasdfuidsfiauhifuhidfs
debugXVehc:debuggvHfB,subj_seen,N
debugXVehc:debuggvHfB,subj_spoiler_addtltext,
debugXVehc:debuggvHfB,subj_spoiler_text,asf djoiafhihafoi asfojiaoifjda sfjiodjaijdf
debugXVehc:debuggvHfB,subj_spoiler_use,Neutral
debugXVehc:debuggvHfB,subj_strategy,as hdfihuhiuhiuhidfas
debugXVehc:debuggvHfB,subj_trailer_text,asdbf kjbakdfk sdjfoisjdoifjsdoai aiosfoiajdfoi
debugXVehc:debuggvHfB,subj_trailer_use,AlwaysSeek
debug9aCV9:debugNDeFe,prolific_ID1,60e07d20873294dbf72760a9
debug9aCV9:debugNDeFe,prolific_ID2,60e07d20873294dbf72760a9
debug9aCV9:debugNDeFe,Audio_Catch,0
debug9aCV9:debugNDeFe,Comp_Q1,1
debug9aCV9:debugNDeFe,Comp_Q2,3
debug9aCV9:debugNDeFe,Comp_Q3,4
debug9aCV9:debugNDeFe,Comp_Q4,1
debug9aCV9:debugNDeFe,subj_strategy,None. Just recalled what I saw in a manner as vivid as possible
debug9aCV9:debugNDeFe,subj_purpose,Visual memory and how semantics can be used to recall something.
debug9aCV9:debugNDeFe,subj_engage,6
debug9aCV9:debugNDeFe,subj_interest,6
debug9aCV9:debugNDeFe,subj_enjoy,7
debug9aCV9:debugNDeFe,subj_predict,6
debug9aCV9:debugNDeFe,subj_desc,7
debug9aCV9:debugNDeFe,subj_seen,N
debug9aCV9:debugNDeFe,demographics_age,20-24
debug9aCV9:debugNDeFe,demographics_gender,M
