debugCM4Dc:debugAktYU,prolific_ID1,jhfkuyfuyfuyfufykyufkuyk
debugCM4Dc:debugAktYU,prolific_ID2,jhfkuyfuyfuyfufykyufkuyk
debugKQvoY:debugONmQg,prolific_ID1,jhfkuyfuyfuyfufykyufkuyk
debugKQvoY:debugONmQg,prolific_ID2,jhfkuyfuyfuyfufykyufkuyk
debugKQvoY:debugONmQg,Audio_Catch,98
debugKQvoY:debugONmQg,Comp_Q1,3
debugKQvoY:debugONmQg,Comp_Q2,1
debugKQvoY:debugONmQg,Comp_Q3,2
debugKQvoY:debugONmQg,Comp_Q4,4
debugKQvoY:debugONmQg,subj_strategy,.lglihlihlhlk
debugKQvoY:debugONmQg,subj_purpose,lkblblklklknlbh
debugKQvoY:debugONmQg,subj_engage,3
debugKQvoY:debugONmQg,subj_interest,5
debugKQvoY:debugONmQg,subj_enjoy,5
debugKQvoY:debugONmQg,subj_predict,5
debugKQvoY:debugONmQg,subj_desc,7
debugKQvoY:debugONmQg,subj_seen,N
debugKQvoY:debugONmQg,demographics_age,50-54
debugKQvoY:debugONmQg,demographics_gender,F
debugKQvoY:debugONmQg,demographics_hand,Left
debugKQvoY:debugONmQg,demographics_nativelang,N
debugKQvoY:debugONmQg,demographics_fluency,Y
debugKQvoY:debugONmQg,demographics_race,NativeHawaiianPacificIslander
debugKQvoY:debugONmQg,demographics_hispanic,N
debugKQvoY:debugONmQg,demographics_education,3
debugKQvoY:debugONmQg,demographics_nativelang_text,
debugKQvoY:debugONmQg,demographics_fluency_text,
debugKQvoY:debugONmQg,subj_spoiler_text,".jgl,.bhklbbk"
debugKQvoY:debugONmQg,subj_trailer_text,.mbklbk.b
debugKQvoY:debugONmQg,subj_spoiler_addtltext,
debugKQvoY:debugONmQg,subj_feedback,
debugKQvoY:debugONmQg,subj_attention,Y
debugKQvoY:debugONmQg,subj_spoiler_use,Neutral
debugKQvoY:debugONmQg,subj_trailer_use,SometimesAvoid
debugKQvoY:debugONmQg,subj_attention_text,
debugBmyRE:debug8T2fC,prolific_ID1,608f0f2703a37aceaf891392
debugBmyRE:debug8T2fC,prolific_ID2,608f0f2703a37aceaf891392
debugBmyRE:debug8T2fC,Audio_Catch,99
debugBmyRE:debug8T2fC,Comp_Q1,1
debugBmyRE:debug8T2fC,Comp_Q2,3
debugBmyRE:debug8T2fC,Comp_Q3,4
debugBmyRE:debug8T2fC,Comp_Q4,1
debugBmyRE:debug8T2fC,subj_strategy,just remembering focal points
debugBmyRE:debug8T2fC,subj_purpose,to measure the attention related to how the importance of the video is perceived
debugBmyRE:debug8T2fC,subj_engage,7
debugBmyRE:debug8T2fC,subj_interest,6
debugBmyRE:debug8T2fC,subj_enjoy,7
debugBmyRE:debug8T2fC,subj_predict,1
debugBmyRE:debug8T2fC,subj_desc,5
debugBmyRE:debug8T2fC,subj_seen,Y
debugBmyRE:debug8T2fC,demographics_age,20-24
debugBmyRE:debug8T2fC,demographics_gender,M
debugBmyRE:debug8T2fC,demographics_hand,Right
debugBmyRE:debug8T2fC,demographics_nativelang,N
debugBmyRE:debug8T2fC,demographics_fluency,Y
debugBmyRE:debug8T2fC,demographics_race,White
debugBmyRE:debug8T2fC,demographics_hispanic,Y
debugBmyRE:debug8T2fC,demographics_education,5
debugBmyRE:debug8T2fC,demographics_nativelang_text,Portuguese
debugBmyRE:debug8T2fC,demographics_fluency_text,
debugBmyRE:debug8T2fC,subj_spoiler_text,"Because i want to feel the experience of not knowing nothing about the movie, trully soak it in."
debugBmyRE:debug8T2fC,subj_trailer_text,I dont even want to have anj image of possible movie scenes
debugBmyRE:debug8T2fC,subj_spoiler_addtltext,
debugBmyRE:debug8T2fC,subj_feedback,
debugBmyRE:debug8T2fC,subj_attention,N
debugBmyRE:debug8T2fC,subj_spoiler_use,AlwaysAvoid
debugBmyRE:debug8T2fC,subj_trailer_use,AlwaysAvoid
debugBmyRE:debug8T2fC,subj_attention_text,
debug0UIQi:debugn4eqb,prolific_ID1,6159cdc8fc264d2ad90f90d6
debug0UIQi:debugn4eqb,prolific_ID2,6159cdc8fc264d2ad90f90d6
debug0UIQi:debugn4eqb,Audio_Catch,98
debug0UIQi:debugn4eqb,Comp_Q1,1
debug0UIQi:debugn4eqb,Comp_Q2,3
debug0UIQi:debugn4eqb,Comp_Q3,4
debug0UIQi:debugn4eqb,Comp_Q4,1
debug0UIQi:debugn4eqb,subj_strategy,i said out my descriptions as i was watching
debug0UIQi:debugn4eqb,subj_purpose,concentration and how people describe scenarios
debug0UIQi:debugn4eqb,subj_engage,5
debug0UIQi:debugn4eqb,subj_interest,5
debug0UIQi:debugn4eqb,subj_enjoy,6
debug0UIQi:debugn4eqb,subj_predict,2
debug0UIQi:debugn4eqb,subj_desc,4
debug0UIQi:debugn4eqb,subj_seen,N
debug0UIQi:debugn4eqb,demographics_age,20-24
debug0UIQi:debugn4eqb,demographics_gender,F
debug0UIQi:debugn4eqb,demographics_hand,Right
debug0UIQi:debugn4eqb,demographics_nativelang,Y
debug0UIQi:debugn4eqb,demographics_fluency,Y
debug0UIQi:debugn4eqb,demographics_race,White
debug0UIQi:debugn4eqb,demographics_hispanic,N
debug0UIQi:debugn4eqb,demographics_education,4
debug0UIQi:debugn4eqb,demographics_nativelang_text,
debug0UIQi:debugn4eqb,demographics_fluency_text,
debug0UIQi:debugn4eqb,subj_spoiler_text,i want to look forward to what i am watching 
debug0UIQi:debugn4eqb,subj_trailer_text,"i need to know that i am not watching a movie that would be out of my scope, e.g action movies"
debug0UIQi:debugn4eqb,subj_spoiler_addtltext,
debug0UIQi:debugn4eqb,subj_feedback,
debug0UIQi:debugn4eqb,subj_attention,Y
debug0UIQi:debugn4eqb,subj_spoiler_use,SometimesAvoid
debug0UIQi:debugn4eqb,subj_trailer_use,AlwaysSeek
debug0UIQi:debugn4eqb,subj_attention_text,cooking
debug1iDNa:debugK5Yiy,prolific_ID1,5f06eefaf3fc742667b4e79d
debug1iDNa:debugK5Yiy,prolific_ID2,5f06eefaf3fc742667b4e79d
debugGNnSb:debugSvbkr,prolific_ID1,60a0dfc6f9936b0d30dfea15
debugGNnSb:debugSvbkr,prolific_ID2,60a0dfc6f9936b0d30dfea15
debugqtfx5:debug3XZfc,prolific_ID1,6106f41959bdb9ced10f3c1b
debugqtfx5:debug3XZfc,prolific_ID2,6106f41959bdb9ced10f3c1b
debugqtfx5:debug3XZfc,Audio_Catch,0
debugqtfx5:debug3XZfc,Comp_Q1,1
debugqtfx5:debug3XZfc,Comp_Q2,3
debugqtfx5:debug3XZfc,Comp_Q3,4
debugqtfx5:debug3XZfc,Comp_Q4,1
debugqtfx5:debug3XZfc,subj_strategy,just watch closly
debugqtfx5:debug3XZfc,subj_purpose,attention
debugqtfx5:debug3XZfc,subj_engage,4
debugqtfx5:debug3XZfc,subj_interest,3
debugqtfx5:debug3XZfc,subj_enjoy,5
debugqtfx5:debug3XZfc,subj_predict,4
debugqtfx5:debug3XZfc,subj_desc,6
debugqtfx5:debug3XZfc,subj_seen,N
debugqtfx5:debug3XZfc,demographics_age,50-54
debugqtfx5:debug3XZfc,demographics_gender,NONE
debugqtfx5:debug3XZfc,demographics_hand,Right
debugqtfx5:debug3XZfc,demographics_nativelang,N
debugqtfx5:debug3XZfc,demographics_fluency,N
debugqtfx5:debug3XZfc,demographics_race,NONE
debugqtfx5:debug3XZfc,demographics_hispanic,NONE
debugqtfx5:debug3XZfc,demographics_education,1
debugqtfx5:debug3XZfc,demographics_nativelang_text,Greek
debugqtfx5:debug3XZfc,demographics_fluency_text,greek
debugqtfx5:debug3XZfc,subj_spoiler_text,if something is worth watcing it takes away the elemant of surprise.
debugqtfx5:debug3XZfc,subj_trailer_text,Most of the times i can understand if something it is intresting to watch
debugqtfx5:debug3XZfc,subj_spoiler_addtltext,
debugqtfx5:debug3XZfc,subj_feedback,
debugqtfx5:debug3XZfc,subj_attention,N
debugqtfx5:debug3XZfc,subj_spoiler_use,SometimesAvoid
debugqtfx5:debug3XZfc,subj_trailer_use,AlwaysSeek
debugqtfx5:debug3XZfc,subj_attention_text,
debugxGAXd:debug1Xlzg,prolific_ID1,6557def45fc0ffbd46ad01de
debugxGAXd:debug1Xlzg,prolific_ID2,6557def45fc0ffbd46ad01de
debugHkheK:debugn5tjE,prolific_ID1,5f60713e595007000a8e1da7
debugHkheK:debugn5tjE,prolific_ID2,5f60713e595007000a8e1da7
debugHkheK:debugn5tjE,Audio_Catch,2
debugHkheK:debugn5tjE,Comp_Q1,1
debugHkheK:debugn5tjE,Comp_Q2,3
debugHkheK:debugn5tjE,Comp_Q3,4
debugHkheK:debugn5tjE,Comp_Q4,2
debugHkheK:debugn5tjE,subj_strategy,I focused on remembering all the important ones. Then I wrote them out.
debugHkheK:debugn5tjE,subj_purpose,It's how many details we can remember.
debugHkheK:debugn5tjE,subj_engage,5
debugHkheK:debugn5tjE,subj_interest,5
debugHkheK:debugn5tjE,subj_enjoy,6
debugHkheK:debugn5tjE,subj_predict,4
debugHkheK:debugn5tjE,subj_desc,6
debugHkheK:debugn5tjE,subj_seen,N
debugHkheK:debugn5tjE,demographics_age,20-24
debugHkheK:debugn5tjE,demographics_gender,M
debugHkheK:debugn5tjE,demographics_hand,Right
debugHkheK:debugn5tjE,demographics_nativelang,Y
debugHkheK:debugn5tjE,demographics_fluency,Y
debugHkheK:debugn5tjE,demographics_race,White
debugHkheK:debugn5tjE,demographics_hispanic,N
debugHkheK:debugn5tjE,demographics_education,4
debugHkheK:debugn5tjE,demographics_nativelang_text,
debugHkheK:debugn5tjE,demographics_fluency_text,
debugHkheK:debugn5tjE,subj_spoiler_text,I want to experience films according to the director's plans.
debugHkheK:debugn5tjE,subj_trailer_text,I usually don't have time.
debugHkheK:debugn5tjE,subj_spoiler_addtltext,
debugHkheK:debugn5tjE,subj_feedback,
debugHkheK:debugn5tjE,subj_attention,N
debugHkheK:debugn5tjE,subj_spoiler_use,AlwaysAvoid
debugHkheK:debugn5tjE,subj_trailer_use,SometimesAvoid
debugHkheK:debugn5tjE,subj_attention_text,
debug3igH8:debugZKKbt,prolific_ID1,5cdeaeb3557fbd00018a2c59
debug3igH8:debugZKKbt,prolific_ID2,5cdeaeb3557fbd00018a2c59
debug3igH8:debugZKKbt,Audio_Catch,1
debug3igH8:debugZKKbt,Comp_Q1,1
debug3igH8:debugZKKbt,Comp_Q2,3
debug3igH8:debugZKKbt,Comp_Q3,4
debug3igH8:debugZKKbt,Comp_Q4,1
debug3igH8:debugZKKbt,subj_strategy,"I didn't have any particular strategy, I only tried to remember and describe as best I could."
debug3igH8:debugZKKbt,subj_purpose,Maybe our memory or our focus.
debug3igH8:debugZKKbt,subj_engage,6
